railroad,symbol,yard,kind,block,next_train,members,resolved,yard_ids,unresolved
UP,NPWC-##,North Platte,leaving,West Colton,,"West Colton, Old Colton, East LA, LAJ, Vernon UP, Anaheim, Los Nietos, Mira Loma, El Centro, San Diego, SDIY, BNSF LA Basin",id:1255 id:1588 rr:LAJ id:1439 id:2702 id:1016 id:1406 id:1581 id:2145 rr:SDIY rr:BNSF@1007 rr:BNSF@1102 rr:BNSF@1029,1683,Old Colton
UP,NPWC-##,North Platte,leaving,Yermo,,"Mojave, Montclair, Long Beach, and City of Industry service areas",id:1010 id:3806 id:1014 id:1149 id:2514 id:2515 id:2516 id:2517 id:3090 id:3091 id:3092 id:3093 id:3094 id:3095,1683,and City of Industry service areas
UP,NPWC-##,North Platte,leaving,Mira Loma Autos,,Loaded autoracks for Mira Loma,id:1406 class:auto,1683,
UP,NPWC-##,North Platte,leaving,Valley Manifest,,"Las Vegas Valley, Apex",id:1492 id:2705,1683,
UP,NPWC-##,North Platte,leaving,Valley Autos,,Autoracks for Las Vegas Valley,id:1492 class:auto,1683,
UP,NPWC-##,North Platte,leaving,Ogden,,"UT, Sparks, North Reno, Fernley, Las Vegas Arden, Henderson, overflow MNPRO",st:UT id:1141 id:2338 id:2213 id:1131 id:2337 id:1400 id:1402 catchall,1683,
UP,NPWC-##,Cheyenne UP,created at,CY Ogden,,"UT, NV, CA",st:UT st:NV st:CA,1874,
UP,NPWC-##,Ogden UP,created at,Arden,,"Las Vegas Arden, Henderson, traffic for Yermo block",id:1400 id:1402,1842,
UP,NPWC-##,Ogden UP,created at,Milford,,"Milford, Delta, Bloom, Iron Springs, Cedar City",id:3786 id:3788 id:3787 id:3789 id:3790,1842,
UP,NPWC-##,Ogden UP/Milford,created at,UT West Colton,,"West Colton block above plus AZ, NM, El Paso",st:NM id:1779 id:1799 id:2099,1842|3786,West Colton block above plus AZ
UP,NPWC-##,Las Vegas Arden,created at,Vegas West Colton,,"CA, AZ, NM, TX, LA, overflow Northbound traffic",st:CA st:AZ st:NM st:TX st:LA catchall,1400,
UP,NPWC-##,Las Vegas Arden,created at,BNSF,,"BNSF LA Basin/San Diego, SDIY",rr:BNSF@1007 rr:BNSF@1102 rr:BNSF@1029 rr:BNSF@2146 rr:SDIY,1400,
UP,NPWC-##,Las Vegas Arden,created at,I-5 Corridor,MWCRV,"CN BC/AB/SK, CPKC BC, BNSF WA/ID/MT West of Billings",rr:CN:BC/AB/SK rr:CPKC:BC rr:BNSF:WA/ID/MT,1400,
UP,RVLB-##,Roseville,leaving,City of Industry,MEPLA,"City of Industry including IM baretables, Covina, Whittier Jct, Anaheim, Los Nietos",class:im id:2587 id:2588 id:2702 id:1016,3503,City of Industry including IM baretables
UP,RVLB-##,Roseville,leaving,Montclair,,"Beaumont CA, Kaiser UP, CSI, White Hills, Guadalupe, Oxnard/Pt. Hueme, Santa Maria, Chino, Montclair, Pomona, Los Angeles LATC, Los Angeles J Yard, East LA, Vernon UP, LAJ, Los Angeles LATC, J Yard, SVGX",id:1350 id:1407 rr:CSI id:1784 id:1035 id:1303 id:1785 id:3808 id:3806 id:3807 id:1203 id:1190 id:1588 id:1439 rr:LAJ id:1203 rr:SVGX,3503,J Yard
UP,RVLB-##,Roseville,leaving,Long Beach,,"Long Beach UP, Long Beach Toyota UP, Los Angeles Nissan UP, Terminal Island UP, PHL, Dolores/ICTF, Los Angeles Phillips 66 Carson Refinery, Compton, Los Angeles Paramount, Carson Lead North, Carson Lead South, repaired baretables for all Los Angeles/Long Beach harbor complex maps",id:3090 id:3096 id:3106 id:3097 rr:PHL id:1001 id:2513 id:3159 id:3158 id:3157 id:3156,3503,repaired baretables for all Los Angeles/Long Beach harbor complex maps
UP,RVLB-##,Roseville,leaving,Yermo,,Overflow MWCRVB Yermo,ref:MWCRVB:Yermo,3503,
UP,NPPD-##,North Platte,leaving,Albina Autos,MPDSE,"Autoracks for Kent Auto Facility, Tacoma. Placed on rear end if more than 40 autoracks on train)",id:1553 class:auto class:auto,1683,Tacoma. Placed on rear end if more than 40 autoracks on train)
UP,NPPD-##,North Platte,leaving,Albina,,"Portland, Salem, Albany, Vancouver WA, PNWR, AERC, OPR, RNIR, Seattle/Tacoma, TMBL",id:1302 id:1866 id:1868 id:1877 id:2137 id:2138 id:2140 id:2141 id:2995 id:2996 id:3275 id:3276 id:1665 id:1820 id:1821 id:3846 id:3847 id:1823 id:1702 id:3056 id:1712 id:3059 rr:PNWR rr:AERC rr:OPR rr:RNIR id:1481 id:1538 id:1803 id:2008 id:1502 id:1503 id:1554 id:1555 id:2626 id:2710 id:2711 id:2712 id:2714 id:3286 id:3287 id:3288 rr:TMBL,1683,
UP,NPPD-##,North Platte,leaving,Lake Yard,,"PTRC, PSAP, CLC, LVSW, Kalama, Ranier, Banks, Hillsboro, Seghers, Beaverton, Overflow Tigard",rr:PTRC rr:PSAP rr:CLC rr:LVSW id:1853 id:2617 id:2134 id:2136 id:2924 id:2133 catchall,1683,Ranier
UP,NPPD-##,North Platte,leaving,Eugene,MHKRV,"Eugene UP/PNWR, CORP, CBRL, Springfield, Junction City",id:1024 id:1548 id:3919 id:3920 id:3921 rr:CORP rr:CBRL id:3924 id:3922 id:3925,1683,
UP,NPPD-##,North Platte,leaving,Hinkle,,"OR, WA, STMA, Spokane, Richland, Connell, Plymouth, Lind, Coeur d'Alene, Athol",st:OR st:WA rr:STMA id:1741 id:1742 id:1743 id:1876 id:2202 id:2212 id:3179 id:3646 id:2850 id:2851 id:2853 id:3162 id:2837 id:3460 id:3644,1683,
UP,NPPD-##,North Platte,leaving,Barnes Autos,MHKRV,"Autoracks for Portland Barnes UP, Portland Terminal 4 UP",id:2137 class:auto id:3414,1683,
UP,NPPD-##,North Platte,leaving,Lake Yard Autos,MPTLV,Autoracks for PSAP,rr:PSAP class:auto,1683,
UP,NPPD-##,Hinkle,created at,Tacoma IM,MPDSE,"Tacoma IM, West Seattle IM from Boardman",id:1502 id:1503 id:1554 id:1555 id:2626 id:2710 id:2711 id:2712 id:2714 id:3286 id:3287 id:3288 class:im class:im,1895,West Seattle IM from Boardman
UP,BZYC%-##,Brazos,leaving,CN Autos,IHB transfer,Autoracks for CN Eastern Canada and US,region:CN:East_of_Thunder_Bay region:CN:US class:auto,3545,
UP,BZYC%-##,Brazos,leaving,Yard Center Autos,,"Autoracks for Chicago Heights, CPKC Ontario",id:2038 id:2424 class:auto rr:CPKC@3405,3545,
UP,BZYC%-##,Brazos,leaving,West Chicago Autos,,Autoracks for West Chicago,id:2028 id:2029 id:2451 class:auto,3545,
UP,SFNL-##,Memphis Sargent,created at,Marion,,All outbound autoracks for classification at Marion,class:auto,1446,
UP,SFNL-##,Pine Bluff,created at,PB NLR,,"AR, MO, OK, KS, IL, IA, NE, MN, WI, ND, SD, MT, WY, CO, UT, ID, OR, WA, NV, TX, All CSX, All NS except Region B3, All CP, DMVW, All CN except LA, BNSF TN/MS/AL, Eagle Pass UP, Mexico Eagle Pass UP, DQE",st:AR st:MO st:OK st:KS st:IL st:IA st:NE st:MN st:WI st:ND st:SD st:MT st:WY not:RCPE st:CO st:UT st:ID st:OR st:WA st:NV st:TX all:CSX all:NS not:region:NS:B3 all:CP rr:DMVW all:CN not:CN:LA rr:BNSF:TN/MS/AL id:1608 id:2447 rr:DQE,1081|3340,
UP,SFNL-##,Pine Bluff,created at,Settegast,,MNLHO Settegast traffic,ref:MNLHO:Settegast_traffic,1081|3340,
UP,SFNL-##,Pine Bluff,created at,Englewood,,MNLEW Englewood traffic,ref:MNLEW:Englewood_traffic,1081|3340,
UP,SFNL-##,Pine Bluff,created at,Lufkin,,Tenaha UP,id:2394,1081|3340,
UP,BZFW-##,Spring,leaving,Ft Worth,,"Dallas/Ft Worth, Ennis, Mesquite, OK, KS, Kansas City, Jefferson City MO, St Joseph MO, El Paso, Amarillo, NM, CPKC MO/IL/IA, PHL, Long Beach UP, Los Angeles Dolores/ICTF, Los Angeles Paramount, SVGX, White Hills, Guadalupe, SMV, Los Angeles LATC, Los Angeles J Yard, Compton, Los Angeles Carson Lead North/South, Los Angeles Phillips 66, East Los Angeles, Los Nietos, Anaheim, LAJ, Vernon UP, City of Industry, Covina, Whittier Jct, Montclair, Pompona, Chino",id:1795 id:1797 id:1846 id:1938 id:3748 id:1023 id:1847 id:1888 id:1904 id:3248 id:3249 id:3250 id:3251 id:3252 id:3532 id:3535 id:2037 id:1845 st:OK st:KS id:1059 id:1169 id:1200 id:1214 id:1218 id:1227 id:1229 id:1301 id:1620 id:1817 id:1889 id:2011 id:1323 id:1310 id:2109 id:1779 id:1799 id:2099 id:1394 id:1443 id:1716 id:2632 id:2633 id:3126 id:3127 id:3128 id:3129 st:NM rr:CPKC:MO/IL/IA rr:PHL id:3090 id:3158 rr:SVGX id:1784 id:1035 rr:SMV id:1203 id:1190 id:3159 id:3157 id:1008 id:1121 id:1466 id:1628 id:1658 id:1700 id:2241 id:2402 id:2480 id:2490 id:2708 id:2999 id:2513 id:1588 id:1016 id:2702 rr:LAJ id:1439 id:1095 id:2587 id:2588 id:3806 id:3808,2531,Los Angeles Dolores/ICTF; Pompona
UP,SPCP-##,South St Paul,leaving,CPRS,,"CPKC Regions 2/3/4/5/6, DMVW",region:CPKC:2 region:CPKC:3 region:CPKC:4 region:CPKC:5 region:CPKC:6 rr:DMVW,1658|3274|4018|4019,
UP,GP60-##,Englewood,leaving,Galena Park,,Houston Galena Park,id:1878 id:3729,1372|3784,
UP,GP60-##,Galena Park,leaving,UP,,All outbound traffic from Houston Galena Park UP,,1878|3729,
UP,GP60-##,Galena Park,leaving,BNSF,BNSF M-EGWHOU,All outbound traffic from Houston Galena Park BNSF,,1878|3729,
UP,BS83-##,Houston Basin,leaving,BNSF Outbounds,M-EGWHOU,All outbound traffic from Houston Basin BNSF/Houston Glass BNSF regardless of destination,,1374|3008|3009,
UP,BS83-##,Houston Basin,leaving,Englewood,,"All outbound manifest covered by trains from Englewood, such as MEWWC, MEWFW, MEWNL, one option for Livonia traffic",,1374|3008|3009,such as MEWWC; MEWFW; MEWNL; one option for Livonia traffic
UP,SPCP-##,Pig's Eye,leaving,UP,,"UP Regions B, C, D, E, F, G, H",id:1099 id:1120 id:1137 id:1212 id:1259 id:1263 id:1300 id:1324 id:1364 id:1588 id:1615 id:2116,1540,region:UP:B; C; D; F; G; H
UP,SP68-##,Western Ave,leaving,TCWR,YSPMP,All outbound manifest from the Western Ave TCWR MIM for sorting at Midway,,1409,
UP,SP68-##,Western Ave,leaving,South St Paul,,All outbound manifest from Western Ave UP,,1409,
UP,PD81-##,"Brooklyn yard, with IM grouped by destination",leaving,Albina,,"All outbound manifest, IM repair cars",class:im,,IM repair cars
UP,PD81-##,"Brooklyn yard, with IM grouped by destination",leaving,"Overflow/standard priority IM for Global 4, Marion, and KC Neff",MPDNP,,catchall class:im,,
UP,PD63-##,Albina,leaving,Barnes,,"Portland Barnes UP, Portland Rivergate UP, Portland Peninsula Terminal",id:2137 id:3276 id:2141,1302,
UP,PD63-##,Barnes,leaving,Albina,,"All outbound manifest from UP, UP outbounds from PT",,2137|3275,UP outbounds from PT
UP,PD63-##,Barnes,leaving,BNSF,YPD51,Outbound BNSF traffic from PT forwarded to Portland Lake,,2137|3275,Outbound BNSF traffic from PT forwarded to Portland Lake
UP,PD51-##,Albina,leaving,Lake Yard,,"PTRC, Rainier OR, Kalama, LVSW, CLC, PSAP",rr:PTRC id:2649 id:1853 id:2617 rr:LVSW rr:CLC rr:PSAP,1302,
UP,PD51-##,Albina,leaving,I-5 Corridor,BNSF H-LYDVBT/H-PTLPAS/Y-VAW3502 depending on destination,I-5 Corridor blocks from connecting trains,,1302,I-5 Corridor blocks from connecting trains
UP,PD51-##,Portland Lake,leaving,Albina,,All outbound UP traffic not for MPTLV,,1868,
UP,BA77-##,Barnes Yard,leaving,BNSF Transfer,,"Cars loaded/unloaded by UP on behalf of BNSF [ALL cars tagged for Rivergate MIM regardless of destination], as well as Sidings 1 and 19 [BNSF switches for UP]",,2137|3275,Cars loaded/unloaded by UP on behalf of BNSF [ALL cars tagged for Rivergate MIM regardless of destination]; as well as Sidings 1 and 19 [BNSF switches for UP]
UP,BA77-##,Barnes Yard,leaving,Rivergate,,Sidings 2-18,,2137|3275,Sidings 2-18
UP,BA77-##,Barnes Yard,leaving,Industry,,Siding 20,,2137|3275,Siding 20
UP,FW82-##,Davidson,leaving,FWWR,,All FWWR traffic,,2973,All FWWR traffic
UP,FW82-##,Davidson,leaving,BNSF,,"Alliance TX, Irving BNSF, Ft Worth North Yard, Midlothian Railport BNSF, Mexico Eagle Pass BNSF, Mexico Laredo BNSF, Gainesville TX",id:1556 id:1798 id:1904 id:2032 id:2446 id:2483 id:1827,2973,
UP,FW82-##,Davidson,leaving,UP Reciprocal,,"Ft Worth North Yard UP, Saginaw UP",id:1904 id:2470,2973,
UP,FW82-##,at North Yard,leaving,UP Interchange,,"UP Dallas/Ft Worth, Denison, Ennis, Bryan, Benchley, Hearne, Easterly, Longview UP, Longview Eastman UP",id:1232 id:2037 id:2554 id:2553 id:2033 id:2555 id:1044 id:2734,,UP Dallas/Ft Worth
UP,FW82-##,at North Yard,leaving,UP Outbounds (All outbound traffic from Saginaw UP and North Yard UP).,,,,,UP Outbounds (All outbound traffic from Saginaw UP and North Yard UP)
UP,FW82-##,Tower 55,created at,UP Ft Worth,,outbound UP traffic from FWWR/Tower 55,,1023|1847,outbound UP traffic from FWWR/Tower 55
UP,FW63%-##,Davidson,leaving,Tower 55,,"Tower 55, Peach Yard, Saginaw UP, Tarrant",id:1023 id:1847 id:1273 id:2470 id:2286,2973,
UP,FW63%-##,Davidson,leaving,BNSF,BNSF M-NYFNYF,"Alliance TX, Temple, Irving BNSF, Ft Worth North Yard, Mexico Eagle Pass BNSF, Mexico Laredo BNSF",id:1556 id:2330 id:3741 id:1798 id:1904 id:2446 id:2483,2973,
UP,FW63-##,Tower 55,leaving,Ft Worth,,all outbound UP-handled traffic from Tower 55,,1023|1847,
UP,KS87R-##,18th Street,leaving,Neff,,"Neff, Fairfax, ASB Junction, Gooseneck, St Joseph UP, Jefferson City, MNA, State Line Yard, Glen Park Yard",id:1301 id:2641 id:2194 id:2195 id:1218 id:2109 id:1323 rr:MNA id:2196 id:2197,1229|2046,
UP,KS87R-##,18th Street,leaving,KCT,Kansas City Mill St,"KAW, KCT, All outbound traffic from 18th Street KCT",rr:KAW rr:KCT,1229|2046,
UP,KS87R-##,Neff,leaving,18th Street,,"Kansas City 18th Street, connections from 18th Street",id:1229 id:2046,,connections from 18th Street
UP,KS87R-##,Neff,leaving,KCT,,Kansas City 18th Street KCT,id:2046,,
UP,SA82-##,South San Antonio,leaving,TMMTX Manifest,,,id:2242 id:3432,2241|2490|3431,
UP,SA82-##,South San Antonio,leaving,TMMTX Autos,,,id:2242 id:3432 class:auto,2241|2490|3431,
UP,SA82-##,TMMTX,leaving,Phoenix Autos,MSAEW,,id:1345 id:1536 id:1537 id:1565 id:2707 class:auto,2242|3432,
UP,SA82-##,TMMTX,leaving,Mira Loma Autos,MKBSAR,,id:1406 class:auto,2242|3432,
UP,SA82-##,TMMTX,leaving,Spring/Westfield Autos,,,id:2531 id:1375 class:auto,2242|3432,
UP,SA82-##,TMMTX,leaving,Misc autos for sorting at SSA,,"grouped by destination, allocated in blocks of 10 cars",,2242|3432,allocated in blocks of 10 cars
UP,SA82-##,TMMTX,leaving,Outbound manifest,,,,2242|3432,Outbound
UP,ER62-##,Lois,leaving,Englewood,,All outbound manifest traffic,,,
UP,JY68-##,4th Street Yard,leaving,J Yard Sidings 8-13,,worked en route to East LA,,,worked en route to East LA
UP,JY68-##,4th Street Yard,leaving,East LA,,"East LA, LAJ, Vernon UP",id:1588 rr:LAJ id:1439,,
UP,JY68-##,4th Street Yard,leaving,West Colton,,All outbound traffic except LOQ35 destinations,,,
UP,LB91-##,Long Beach UP,leaving,LA Harbor,,LA Harbor PHL manifest,,3090,LA Harbor PHL
UP,LB91-##,Long Beach UP,leaving,Manuel,PHL YP023,"Los Angeles Manuel, Long Beach Siding 1, Terminal Island PHL",id:2511 id:1389,3090,Long Beach Siding 1
UP,LB91-##,Long Beach UP,leaving,Wilmington Wye,PHL YP007,Los Angeles Wilmington Wye,id:2512,3090,
UP,LB91-##,Long Beach UP,leaving,Long Beach,PHL YP009/YP020,Long Beach PHL,id:1014,3090,
UP,LB91-##,Long Beach UP,leaving,Compton,PHL YP024,Compton manifest for PHL swiching,,3090,Compton manifest for PHL swiching
UP,LB91-##,Los Angeles Harbor,leaving,UP,,UP outbounds from PHL jobs,,1103,UP outbounds from PHL jobs
UP,LB91-##,LA Harbor,leaving,Long Beach UP,,UP outbounds from PHL jobs,,,UP outbounds from PHL jobs
UP,OI18-##,"Long Beach, grouped by destination in each block",leaving,ICTF IM,,"IM for Denver, Salt Lake City, Houston, New Orleans Avondale, Port Laredo, Santa Teresa, KC Neff, Dallas Intermodal Terminal, Global 4, NS Northeast, CSX Northeast, Shell Rock, Council Bluffs, Marion, Dupo, NS Southeast, CSX Southeast, Avon, FEC, ICTF baretables",id:1718 id:1769 id:1770 id:1800 id:1976 id:1977 id:1978 id:1979 id:1980 id:1981 id:2407 class:im id:1009 id:1325 id:2361 id:2362 id:3755 id:1372 id:1374 id:1378 id:1383 id:1460 id:1812 id:1878 id:1879 id:1880 id:1935 id:1936 id:1937 id:1423 id:1285 id:1403 id:1301 id:1938 id:2183 region:NS:A1 region:NS:A2 region:NS:A3 region:CSX:A id:2077 id:1107 id:1115 id:1767 id:1768 id:2583 id:2584 id:3064 id:1180 id:1578 rr:NS@2686 rr:CSX@2686 id:2723 id:3694 id:3695 id:3696 rr:FEC,,ICTF baretables
UP,OI18-##,"Long Beach, grouped by destination in each block",leaving,ICTF Autos,,"Autoracks for Mesquite, Shreveport Reisor, Rolla",id:1845 class:auto id:2398 id:1917,,
UP,OI17-##,"ICTF, grouped by destination in each block",leaving,Terminal Island,,"Terminal Island ITCF, Long Beach Hanjin, APM Pier 400, Global South, Barstow 53' BNSF baretables",id:1146 id:3098 id:1149 id:3101 id:1152 id:1163 id:3099,,Barstow 53' BNSF baretables
UP,OI17-##,"ICTF, grouped by destination in each block",leaving,Long Beach,,"Long Beach ITF, Long Beach Container Terminal, Long Beach Pacific Container Terminal, Long Beach Pier A, Hobart 53' BNSF baretables, unassigned 40' BNSF baretables to load for BNSF trains",id:2515 id:3094 id:2516 id:3092 id:2514 id:3093 id:2517 id:3091,,Hobart 53' BNSF baretables; unassigned 40' BNSF baretables to load for BNSF trains
UP,OI17-##,"ICTF, grouped by destination in each block",leaving,LA Harbor,,"TRAPAC, West Basin, stray autos",id:3104 id:3102 id:3103 class:auto,,stray
UP,OI17-##,LA Harbor/Terminal Island,created at,ICTF,YOI18/LOG44,"LOI18 ICTF autos/IM blocks, ICTF 53' baretables",class:auto class:im,1389|3097,LOI18 ICTF autos/IM blocks; ICTF 53' baretables
UP,OI17-##,LA Harbor/Terminal Island,created at,East LA,LOG44,"Mesquite IM, Midlothian autos, City of Industry baretables",id:1845 class:im id:2031 id:2032 id:2364 class:auto,1389|3097,City of Industry baretables
UP,SPBN-##,South St Paul,leaving,BNSF,,"BNSF ND/MN/WI, RRVW",rr:BNSF:ND/MN/WI rr:RRVW,1658|3274|4018|4019,
UP,SPMP-##,South St Paul,leaving,MNNR,,All MNNR traffic,,1658|3274|4018|4019,All MNNR traffic
UP,SPMP-##,South St Paul,leaving,MPLI,,,rr:MPLI,1658|3274|4018|4019,
UP,SPMP-##,South St Paul,leaving,TCWR Inbounds,,"All inbound TCWR traffic except Savage, Shakopee, Western Ave, and Hoffman",id:2356 id:3270 id:1409,1658|3274|4018|4019,All inbound TCWR traffic except Savage; and Hoffman
UP,SPMP-##,South St Paul,leaving,TCWR Outbounds,,All TCWR MIMs switched by UP for distribution from Midway to BNSF/CN/CPKC,,1658|3274|4018|4019,All TCWR MIMs switched by UP for distribution from Midway to
UP,SP31R-##,Hoffman Yard,leaving,South St Paul,,All outbound manifest from St Paul Hoffman UP,,1176|3444,
UP,SP31R-##,Hoffman Yard,leaving,TCWR,YSPMP,All outbound manifest from St Paul Hoffman TCWR,,1176|3444,
UP,SP31R-##,South St. Paul,leaving,UP,,All traffic for St Paul Hoffman UP,,1658|3274|4018|4019,
UP,SP31R-##,South St. Paul,leaving,TCWR,,All traffic for St Paul Hoffman TCWR,,1658|3274|4018|4019,
UP,HO70R%-##,East Yard,leaving,PTRA,,"PTRA, Mexico Laredo Interchange CPKC, Kendleton, CPKC block from YBS83",rr:PTRA id:2484 id:2557,,CPKC block from YBS83
UP,YCCH%-##,Yard Center,leaving,BRC,,"BRC, SCIH, CSS, CRL, BNSF Chicago area/WI, All CSX",rr:BRC rr:SCIH rr:CSS rr:CRL all:CSX,,BNSF Chicago area/WI
UP,CHYC%-##,Chicago Clearing,leaving,Yard Center,,"Yard Center, Chicago Heights UP, Canal Street, Villa Grove, Royal, Tuscola UP, Shelbyville, Salem, Mt Vernon UP, EVWR, MO, Overflow KS/NM/AZ/El Paso/Amarillo, overflow Proviso",id:1161 id:2038 id:1094 id:2811 id:2813 id:2810 id:2812 id:1892 id:3002 rr:EVWR st:MO catchall catchall,1473,
UP,RF13-##,Shreveport Riverfront,leaving,Hollywood,,Shreveport Hollywood,id:1282,1401,
UP,RF13-##,Shreveport Riverfront,leaving,Reisor (All other outbound UP traffic and interchange traffic from CPKC).,,,,1401,Reisor (All other outbound UP traffic and interchange traffic from CPKC)
UP,DE29R-##,Sand Creek,leaving,Denver,,All outbound uP traffic from Sand Creek regardless of destination,,1976,
UP,DE29R-##,36th Street,leaving,Denver Sand Creek,,,id:1976,1769,
UP,NYBN-##,North Yard,leaving,BNSF,,"BNSF CO, BNSF WY, Billings MT, Fairview MT, Dore ND",rr:BNSF:CO rr:BNSF:WY id:1893 id:2335 id:2230,,
UP,NYBN-##,Rennicks,leaving,UP,,UP CO,rr:UP:CO,1981,
UP,LP27-##,Dallas St Yard,leaving,Mexico,,Mexico El Paso UP Interchange,id:2487,1779,
UP,SA81-##,South San Antonio,leaving,Kirby,,"San Antonio Kirby autoracks/manifest, Eagle Pass, Mexico Eagle Pass, overflow MSALI Settegast",class:auto id:1608 id:2446 id:2447 ref:MSALI:Settegast,2241|2490|3431,San Antonio Kirby autoracks/manifest
UP,SA81-##,South San Antonio,leaving,E Yard,,"Spruce 2, Gonzales",id:2240 id:1160,2241|2490|3431,
UP,TA91-##,TACSIM,leaving,Tacoma,,All outbound UP IM not covered by ITUG4,class:im,2714,
UP,KS75-##,Argentine Yard,leaving,UP,,"UP Kansas City, Spring Hill, Jefferson City, Parsons",rr:UP@1059 rr:UP@1169 rr:UP@1200 rr:UP@1214 rr:UP@1218 rr:UP@1227 id:1228 id:1323 id:2833,1620,
UP,KS75-##,18th Street,leaving,BNSF,,"BNSF Kansas City, West Quincy MO, Gardner, Emporia",rr:BNSF@1059 rr:BNSF@1169 rr:BNSF@1200 rr:BNSF@1214 rr:BNSF@1218 rr:BNSF@1227 id:1901 id:2455 id:1275,1229|2046,
UP,KC44R%-##,Fairfax,leaving,KCT,KCT 315,All outbound traffic from Fairfax KCT MIM,,2641,
UP,KC44R%-##,Fairfax,leaving,Neff,,Overflow MFXAS,catchall,2641,
UP,KB82-##,Kirby,leaving,San Antonio,,All Outbound traffic for sorting at South San Antonio not covered by other blocks,,2239,
UP,PD81-##,Albina Yard,leaving,Portland Terminal 6 UP IM,,,id:2140 class:im,1302,
UP,PD81-##,Albina Yard,leaving,Portland Terminal 6 UP manifest,,,id:2140,1302,
UP,PD81-##,T6,leaving,Repair IM cars for travel via Manifest,,,class:im,,Repair IM cars for travel via
UP,PD81-##,T6,leaving,All outbound cars from Portland Terminal 6 UP,,Portland Peninsula Terminal outbounds run to Barnes via YPD56,,,Portland Peninsula Terminal outbounds run to Barnes via YPD56
UP,JY68-##,East Los Angeles,leaving,J Yard,,All Los Angeles J Yard traffic,,1588,All Los Angeles J Yard traffic
UP,EY54-##,Kirby,leaving,Loose manifest for Spruce 2,,,,2239,Loose manifest for Spruce 2
UP,EY54-##,Kirby,leaving,Repaired coal unit cars,,,,2239,Repaired coal unit cars
UP,EY54-##,Spruce 2,leaving,Loose manifest,,,,2240,Loose
UP,EY54-##,Spruce 2,leaving,Coal cars for home shop repair,,,,2240,Coal cars for home shop repair
UP,MY59-##,Miller Yard,leaving,Mesquite,,"Mesquite IM, Autos, manifest",id:1845 class:im class:auto,1846|2391,Autos; manifest
UP,MY59-##,Miller Yard,leaving,Overflow Dallas Intermodal Terminal IM,IMQMQ,,catchall class:im,1846|2391,
UP,MY59-##,Mesquite,leaving,Dallas,,"All outbound manifest, IM home shop cars",class:im,1845,IM home shop cars
UP,MY59-##,Mesquite,leaving,Arlington Empty Autos,MDAFW,Overflow from AMQARR,catchall,1845,
UP,LZ52-##,LATC,leaving,City of Industry,YLZ52,"City of Industry manifest/53' IM baretables, Covina, Whittier Jct",class:im id:2587 id:2588,,City of Industry manifest/53' IM baretables
UP,LZ52-##,LATC,leaving,PHL,YLZ52,"PHL, Long Beach siding 1, Terminal Island sidings 1-2",rr:PHL,,Long Beach siding 1; Terminal Island sidings 1-2
UP,LZ52-##,LATC,leaving,Long Beach,YLZ52,"Long Beach, Terminal Island, Dolores/ICTF, repaired baretables for ports",id:1014 id:1149 id:2514 id:2515 id:2516 id:2517 id:3090 id:3091 id:3092 id:3093 id:3094 id:3095 id:1389 id:3097 id:1001,,repaired baretables for ports
