railroad,symbol,yard_id,yard,verb,block
NS,153-##,1929,Doraville Yard,set out,Doraville
NS,153-##,1929,Doraville Yard,pick up,Birmingham
NS,154-##,1929,Doraville Yard,set out,Doraville
NS,154-##,1929,Doraville Yard,set out,Pick up Linwood
NS,154-##,1274,Charlotte NS,set out,Charlotte
NS,154-##,1274,Charlotte NS,pick up,Linwood
NS,11Z-##,1476,Harrisburg,set out,Enola
NS,11Z-##,1297,Hagerstown Vardo Yard,set out,Hagerstown
NS,11Z-##,1297,Hagerstown Vardo Yard,pick up,Roanoke
NS,11Z-##,1297,Hagerstown Vardo Yard,pick up,Birmingham
NS,11Z-##,1178,Shenandoah,set out,Knoxville
NS,11Z-##,1178,Shenandoah,set out,Birmingham
NS,11Z-##,1178,Shenandoah,pick up,Roanoke
NS,13R-##,1297,Hagerstown Vardo Yard,set out,Birmingham
NS,13R-##,1297,Hagerstown Vardo Yard,set out,Hagerstown
NS,13R-##,1297,Hagerstown Vardo Yard,pick up,Linwood
NS,13R-##,1298,Lynchburg,pick up,Linwood
NS,15T-##,1475,Reading,set out,RBMN
NS,15T-##,1475,Reading,pick up,Chattanooga
NS,15T-##,1178,Shenandoah,pick up,Birmingham
NS,15T-##,1178,Shenandoah,pick up,Knoxville
NS,15T-##,2904,Knoxville Sevier Yard,set out,Knoxville
NS,15T-##,2904,Knoxville Sevier Yard,set out,Chattanooga
NS,15T-##,2904,Knoxville Sevier Yard,pick up,Birmingham
NS,15T-##,2904,Knoxville Sevier Yard,pick up,Birmingham Coal
NS,16T-##,2904,Knoxville Sevier Yard,set out,Roanoke
NS,16T-##,2904,Knoxville Sevier Yard,set out,Knoxville
NS,16T-##,2904,Knoxville Sevier Yard,pick up,Enola
NS,16T-##,2904,Knoxville Sevier Yard,pick up,Allentown
NS,16T-##,1178,Shenandoah,set out,Enola
NS,16T-##,1297,Hagerstown Vardo Yard,pick up,Allentown
NS,15R-##,1274,Charlotte NS,pick up,Columbia
NS,15R-##,2947,East Chester NS,set out,Lancaster
NS,15R-##,2947,East Chester NS,set out,Chester
NS,167-##,1026,Louisville Youngtown Yard,pick up,Chattanooga
NS,167-##,1056,Danville,set out,Birmingham
NS,168-##,1026,Louisville Youngtown Yard,set out,Louisville
NS,168-##,1026,Louisville Youngtown Yard,set out,Pick Up St Louis
NS,168-##,1026,Louisville Youngtown Yard,set out,Gateway Manifest
NS,168-##,1364,E. St. Louis Madison Yard,set out,Gateway
NS,36N-##,1887,Decatur Brush/East Yard,set out,Bellevue
NS,36N-##,1887,Decatur Brush/East Yard,pick up,Fort Wayne
NS,36N-##,1535,Lafayette East Yard,pick up,Fort Wayne
NS,36N-##,1379,Fort Wayne East Yard,set out,Fort Wayne
NS,36N-##,1379,Fort Wayne East Yard,pick up,Conway
NS,10K-##,1475,Reading Spring St. Yard,set out,Reading
NS,10K-##,1064,Allentown,set out,Allentown
NS,10K-##,1064,Allentown,pick up,Oak Island
NS,10K-##,1347,Newark Oak Island Yard,set out,Oak Island
NS,118-##,1386,Portsmouth,pick up,Linwood
NS,118-##,1140,Greensboro Pomona Yard,set out,Selma (350)
NS,118-##,1140,Greensboro Pomona Yard,set out,Greensboro
NS,11Z-##,1297,Hagerstown Vardo Yard,pick up,Roanoke
NS,11Z-##,1178,Shenandoah,set out,Shenandoah
NS,11Z-##,1178,Shenandoah,pick up,Roanoke
NS,11Z-##,1173,Roanoke North Yard,set out,Roanoke
NS,11Z-##,1173,Roanoke North Yard,pick up,Birmingham Coal
NS,11Z-##,1173,Roanoke North Yard,pick up,Chattanooga
NS,11Z-##,1173,Roanoke North Yard,pick up,Knoxville
NS,11Z-##,2904,Knoxville Sevier Yard,set out,Knoxville
NS,11Z-##,2904,Knoxville Sevier Yard,set out,Birmingham Coal
NS,11Z-##,2904,Knoxville Sevier Yard,pick up,Chattanooga
NS,12Z-##,2904,Knoxville Sevier Yard,set out,Knoxville
NS,12Z-##,2904,Knoxville Sevier Yard,set out,Kingsport
NS,12Z-##,2904,Knoxville Sevier Yard,pick up,Greensboro
NS,12Z-##,2904,Knoxville Sevier Yard,pick up,Roanoke
NS,12Z-##,1173,Roanoke North Yard,set out,Crewe
NS,12Z-##,1173,Roanoke North Yard,set out,Winston Salem
NS,12Z-##,1173,Roanoke North Yard,set out,Greensboro
NS,12Z-##,1173,Roanoke North Yard,set out,Walkertown Autos
NS,12Z-##,1173,Roanoke North Yard,set out,Roanoke
NS,12Z-##,1173,Roanoke North Yard,pick up,Shenandoah
NS,12Z-##,1173,Roanoke North Yard,pick up,Enola
NS,12Z-##,1178,Shenandoah,set out,Shenandoah
NS,12Z-##,1178,Shenandoah,pick up,Hagerstown
NS,12Z-##,1178,Shenandoah,pick up,Conway
NS,12Z-##,1297,Hagerstown Vardo Yard,set out,Hagerstown
NS,12Z-##,1297,Hagerstown Vardo Yard,pick up,Enola
NS,12Z-##,1297,Hagerstown Vardo Yard,pick up,Conway
NS,13R-##,1297,Hagerstown Vardo Yard,set out,Hagerstown
NS,13R-##,1297,Hagerstown Vardo Yard,pick up,Linwood
NS,13R-##,1298,Lynchburg,pick up,Linwood
NS,15T-##,1475,Reading,set out,RBMN
NS,15T-##,1475,Reading,pick up,Birmingham
NS,15T-##,1297,Hagerstown Vardo Yard,set out,Hagerstown
NS,15T-##,1178,Shenandoah,pick up,Birmingham
NS,15T-##,2904,Knoxville Sevier Yard,set out,Chattanooga
NS,15T-##,2904,Knoxville Sevier Yard,pick up,Birmingham
NS,15T-##,2904,Knoxville Sevier Yard,pick up,Birmingham Coal
NS,16T-##,2904,Knoxville Sevier Yard,set out,Knoxville
NS,16T-##,2904,Knoxville Sevier Yard,pick up,Shenandoah
NS,16T-##,2904,Knoxville Sevier Yard,pick up,Allentown
NS,16T-##,1178,Shenandoah,set out,Shenandoah
NS,39G-##,1475,Reading Spring St. Yard,set out,Enola
NS,39G-##,1475,Reading Spring St. Yard,set out,Reading RBMN
NS,39G-##,1475,Reading Spring St. Yard,pick up,Conway
NS,142-##,1043,Chattanooga Debutts Yard NS,set out,Chattanooga
NS,142-##,1043,Chattanooga Debutts Yard NS,pick up,Elkhart
NS,178-##,1043,Chattanooga Debutts Yard,set out,Chattanooga
NS,178-##,1043,Chattanooga Debutts Yard,pick up,Bellevue
NS,178-##,1132,Georgetown Delaplain Yard,pick up,Bellevue
NS,38N-##,1535,Lafayette East Yard,pick up,Conway
NS,38N-##,1647,Bellevue Moorman Yard,set out,Bellevue
NS,15T-##,1475,Reading,set out,RBMN
NS,15T-##,1475,Reading,pick up,Birmingham
NS,15T-##,1297,Hagerstown Vardo Yard,set out,Hagerstown
NS,15T-##,1178,Shenandoah,pick up,Birmingham
NS,15T-##,1173,Roanoke North Yard,pick up,Birmingham Coal
NS,15T-##,2904,Knoxville Sevier Yard,set out,Chattanooga
NS,15T-##,2904,Knoxville Sevier Yard,pick up,Birmingham
NS,15T-##,2904,Knoxville Sevier Yard,pick up,Birmingham Coal
NS,11Z-##,1297,Hagerstown Vardo Yard,pick up,Roanoke
NS,11Z-##,1178,Shenandoah,set out,Shenandoah
NS,11Z-##,1178,Shenandoah,pick up,Roanoke
NS,11Z-##,1173,Roanoke North Yard,set out,Roanoke
NS,11Z-##,1173,Roanoke North Yard,pick up,Knoxville
NS,11Z-##,1173,Roanoke North Yard,pick up,Chattanooga
NS,11Z-##,2904,Knoxville Sevier Yard,set out,Knoxville
NS,11Z-##,2904,Knoxville Sevier Yard,pick up,Chattanooga
NS,16T-##,2904,Knoxville Sevier Yard,set out,Knoxville
NS,16T-##,2904,Knoxville Sevier Yard,set out,Roanoke
NS,16T-##,2904,Knoxville Sevier Yard,pick up,Enola (12Z)
NS,16T-##,2904,Knoxville Sevier Yard,pick up,Allentown
NS,16T-##,1178,Shenandoah,set out,Enola
NS,16T-##,1297,Hagerstown Vardo Yard,pick up,Allentown
NS,143-##,2048,Cincinnati Gest St. Yard,pick up,Chattanooga
NS,143-##,1056,Danville,set out,Birmingham
NS,178-##,1043,Chattanooga Debutts Yard,set out,Chattanooga
NS,178-##,1043,Chattanooga Debutts Yard,pick up,Bellevue Manifest
NS,178-##,1043,Chattanooga Debutts Yard,pick up,Auto
NS,178-##,1132,Georgetown Delaplain Yard,pick up,Bellevue
NS,178-##,3526,Sharonville,pick up,Bellevue
NS,10K-##,1475,Reading Spring St. Yard,set out,Reading
NS,10K-##,1475,Reading Spring St. Yard,pick up,Fairless Hills Coal
NS,10K-##,1064,Allentown,set out,Croxton
NS,10K-##,1064,Allentown,set out,Allentown
NS,10K-##,1064,Allentown,set out,Fairless Hills Coal
NS,10K-##,1064,Allentown,pick up,Oak Island
NS,10K-##,1347,Newark Oak Island Yard,set out,Oak Island
NS,36N-##,1887,Decatur Brush/East Yard,set out,Bellevue
NS,36N-##,1887,Decatur Brush/East Yard,pick up,Fort Wayne
NS,36N-##,1535,Lafayette East Yard,pick up,Fort Wayne
NS,36N-##,1379,Fort Wayne East Yard,set out,Fort Wayne
NS,36N-##,1379,Fort Wayne East Yard,pick up,Conway
NS,179-##,3526,Sharonville,set out,Middletown
NS,179-##,1056,Danville,set out,Chattanooga
NS,179-##,1056,Danville,pick up,Birmingham
NS,11Z-##,1297,Hagerstown Vardo Yard,pick up,Roanoke
NS,11Z-##,1178,Shenandoah,set out,Shenandoah
NS,11Z-##,1178,Shenandoah,pick up,Roanoke
NS,11Z-##,1173,Roanoke North Yard,set out,Roanoke
NS,11Z-##,1173,Roanoke North Yard,pick up,Radford
NS,11Z-##,1173,Roanoke North Yard,pick up,Knoxville
NS,11Z-##,1173,Roanoke North Yard,pick up,Chattanooga
NS,11Z-##,1320,Radford,set out,Radford
NS,11Z-##,1320,Radford,pick up,Chattanooga
NS,11Z-##,2904,Knoxville Sevier Yard,set out,Knoxville
NS,11Z-##,2904,Knoxville Sevier Yard,pick up,Chattanooga
NS,12Z-##,2904,Knoxville Sevier Yard,set out,Knoxville
NS,12Z-##,2904,Knoxville Sevier Yard,set out,Kingsport
NS,12Z-##,2904,Knoxville Sevier Yard,pick up,Greensboro
NS,12Z-##,2904,Knoxville Sevier Yard,pick up,Roanoke
NS,12Z-##,2904,Knoxville Sevier Yard,pick up,Radford
NS,12Z-##,1320,Radford,set out,Radford
NS,12Z-##,1320,Radford,pick up,Roanoke
NS,12Z-##,1173,Roanoke North Yard,set out,Crewe
NS,12Z-##,1173,Roanoke North Yard,set out,Winston Salem
NS,12Z-##,1173,Roanoke North Yard,set out,Greensboro
NS,12Z-##,1173,Roanoke North Yard,set out,Walkertown Autos
NS,12Z-##,1173,Roanoke North Yard,set out,Roanoke
NS,12Z-##,1173,Roanoke North Yard,pick up,Shenandoah
NS,12Z-##,1173,Roanoke North Yard,pick up,Enola
NS,12Z-##,1178,Shenandoah,set out,Shenandoah
NS,12Z-##,1178,Shenandoah,pick up,Hagerstown
NS,12Z-##,1178,Shenandoah,pick up,Conway
NS,12Z-##,1297,Hagerstown Vardo Yard,set out,Hagerstown
NS,12Z-##,1297,Hagerstown Vardo Yard,pick up,Enola
NS,12Z-##,1297,Hagerstown Vardo Yard,pick up,Conway
NS,15T-##,1475,Reading,set out,RBMN
NS,15T-##,1475,Reading,pick up,Birmingham
NS,15T-##,1297,Hagerstown Vardo Yard,set out,Hagerstown
NS,15T-##,1178,Shenandoah,pick up,Birmingham
NS,15T-##,1173,Roanoke North Yard,pick up,Birmingham Coal
NS,15T-##,2904,Knoxville Sevier Yard,set out,Chattanooga
NS,15T-##,2904,Knoxville Sevier Yard,pick up,Birmingham
NS,15T-##,2904,Knoxville Sevier Yard,pick up,Birmingham Coal
NS,16T-##,2904,Knoxville Sevier Yard,set out,Knoxville
NS,16T-##,2904,Knoxville Sevier Yard,set out,Roanoke
NS,16T-##,2904,Knoxville Sevier Yard,pick up,Enola (12Z)
NS,16T-##,2904,Knoxville Sevier Yard,pick up,Allentown
NS,16T-##,1178,Shenandoah,set out,Enola
NS,16T-##,1297,Hagerstown Vardo Yard,pick up,Allentown
NS,118-##,1386,Portsmouth,pick up,Linwood
NS,118-##,1140,Greensboro Pomona Yard,set out,Selma (350)
NS,118-##,1140,Greensboro Pomona Yard,set out,Greensboro
NS,174-##,1056,Danville,pick up,Elkhart
NS,174-##,2048,Cincinnati Gest St. Yard,set out,Cincinnati
NS,11Z-##,1297,Hagerstown Vardo Yard,pick up,Roanoke
NS,11Z-##,1178,Shenandoah,set out,Shenandoah
NS,11Z-##,1178,Shenandoah,pick up,Roanoke
NS,11Z-##,1173,Roanoke North Yard,set out,Roanoke
NS,11Z-##,1173,Roanoke North Yard,pick up,Radford
NS,11Z-##,1173,Roanoke North Yard,pick up,Knoxville
NS,11Z-##,1173,Roanoke North Yard,pick up,Chattanooga
NS,11Z-##,1320,Radford,set out,Radford
NS,11Z-##,1320,Radford,pick up,Chattanooga
NS,11Z-##,2904,Knoxville Sevier Yard,set out,Knoxville
NS,11Z-##,2904,Knoxville Sevier Yard,pick up,Chattanooga
NS,167-##,1026,Louisville Youngtown Yard,pick up,Chattanooga
NS,143-##,1056,Danville,set out,Birmingham (179)
NS,143-##,1056,Danville,set out,Chattanooga(173)
NS,143-##,1082,Atlanta Inman Yard,set out,Atlanta
NS,18K-##,1535,Lafayette East Yard,pick up,Elkhart
NS,11Z-##,1297,Hagerstown Vardo Yard,pick up,Roanoke
NS,11Z-##,1178,Shenandoah,set out,Shenandoah
NS,11Z-##,1178,Shenandoah,set out,Birmingham
NS,11Z-##,1178,Shenandoah,pick up,Roanoke
NS,12Z-##,1178,Shenandoah,set out,Shenandoah
NS,12Z-##,1178,Shenandoah,pick up,Hagerstown
NS,12Z-##,1178,Shenandoah,pick up,Conway
NS,12Z-##,1297,Hagerstown Vardo Yard,set out,Hagerstown
NS,12Z-##,1297,Hagerstown Vardo Yard,pick up,Enola
NS,12Z-##,1297,Hagerstown Vardo Yard,pick up,Conway
NS,126-##,2904,Knoxville Sevier Yard,set out,Knoxville
NS,126-##,2904,Knoxville Sevier Yard,set out,Kingsport
NS,126-##,2904,Knoxville Sevier Yard,pick up,Roanoke
NS,126-##,2904,Knoxville Sevier Yard,pick up,Radford
NS,126-##,2904,Knoxville Sevier Yard,pick up,Greensboro
NS,126-##,1320,Radford,set out,Radford
NS,126-##,1320,Radford,pick up,Roanoke
NS,127-##,1320,Radford,set out,Radford
NS,127-##,1320,Radford,pick up,Chattanooga
NS,127-##,2904,Knoxville Sevier Yard,set out,Knoxville
NS,127-##,2904,Knoxville Sevier Yard,pick up,Chattanooga
NS,35N-##,1887,Decatur NS Yard,set out,ALS Gateway (121)
NS,35N-##,1887,Decatur NS Yard,set out,UP KC (115)
NS,35N-##,1887,Decatur NS Yard,pick up,Granite City
NS,35N-##,1887,Decatur NS Yard,pick up,Madison
NS,35N-##,1342,Granite City Smith Yard,set out,Granite City
NS,143-##,1056,Danville,set out,Birmingham (179)
NS,143-##,1056,Danville,set out,Chattanooga(173)
NS,32A-##,1475,Reading Spring St. Yard,set out,Reading
NS,32A-##,1475,Reading Spring St. Yard,pick up,Fairless Hills Coal
NS,33A-##,1475,Reading Spring St. Yard,set out,Reading RBMN
NS,33A-##,1475,Reading Spring St. Yard,set out,Enola
NS,33A-##,1475,Reading Spring St. Yard,pick up,Conway
NS,10K-##,1475,Reading Spring St. Yard,set out,Reading
NS,10K-##,1064,Allentown,set out,Croxton
NS,10K-##,1064,Allentown,set out,Allentown
NS,10K-##,1064,Allentown,pick up,Oak Island
NS,10K-##,1347,Newark Oak Island Yard,set out,Oak Island
NS,10K-##,1064,Allentown,set out,Allentown
NS,10K-##,1064,Allentown,pick up,Oak Island
NS,10K-##,1347,Newark Oak Island Yard,set out,Oak Island
NS,167-##,1026,Louisville Youngtown Yard,set out,Louisville
NS,167-##,1026,Louisville Youngtown Yard,pick up,Chattanooga
NS,35N-##,1887,Decatur NS Yard,set out,ALS Gateway (121)
NS,35N-##,1887,Decatur NS Yard,set out,UP KC (115)
NS,35N-##,1887,Decatur NS Yard,pick up,Granite City
NS,35N-##,1887,Decatur NS Yard,pick up,Madison
NS,35N-##,1342,Granite City Smith Yard,set out,Granite City
NS,38N-##,1535,Lafayette East Yard,pick up,Bellevue
NS,38N-##,1647,Bellevue Moorman Yard,set out,Bellevue
NS,32A-##,1475,Reading Spring St. Yard,set out,Reading
NS,32A-##,1475,Reading Spring St. Yard,pick up,Fairless Hills Coal
NS,178-##,1043,Chattanooga Debutts Yard,set out,Chattanooga
NS,178-##,1043,Chattanooga Debutts Yard,pick up,Bellevue Manifest
NS,178-##,1043,Chattanooga Debutts Yard,pick up,Auto
NS,178-##,3526,Sharonville,pick up,Bellevue
NS,37M-##,1500,Elkhart,set out,Elkhart
NS,37M-##,1500,Elkhart,pick up,Clearing
NS,10K-##,1064,Allentown,set out,Allentown
NS,10K-##,1064,Allentown,set out,Croxton
NS,10K-##,1064,Allentown,pick up,Oak Island
NS,10K-##,1347,Newark Oak Island Yard,set out,Oak Island
NS,15T-##,1475,Reading,set out,RBMN
NS,15T-##,1475,Reading,pick up,Birmingham
NS,15T-##,1297,Hagerstown Vardo Yard,set out,Hagerstown
NS,15T-##,1178,Shenandoah,pick up,Birmingham
NS,15T-##,1173,Roanoke North Yard,pick up,Birmingham Coal
NS,15T-##,2904,Knoxville Sevier Yard,set out,Chattanooga
NS,15T-##,2904,Knoxville Sevier Yard,pick up,Birmingham
NS,16T-##,2904,Knoxville Sevier Yard,set out,Knoxville
NS,16T-##,2904,Knoxville Sevier Yard,pick up,Shenandoah
NS,16T-##,2904,Knoxville Sevier Yard,pick up,Allentown
NS,16T-##,1178,Shenandoah,set out,Shenandoah
NS,36N-##,1887,Decatur Brush/East Yard,set out,Bellevue
NS,36N-##,1887,Decatur Brush/East Yard,pick up,Fort Wayne
NS,36N-##,1535,Lafayette East Yard,pick up,Fort Wayne
NS,36N-##,1379,Fort Wayne East Yard,set out,Fort Wayne
NS,36N-##,1379,Fort Wayne East Yard,pick up,Conway
NS,38N-##,1647,Bellevue Moorman Yard,set out,Bellevue
NS,126-##,2904,Knoxville Sevier Yard,set out,Knoxville
NS,126-##,2904,Knoxville Sevier Yard,set out,Kingsport
NS,126-##,2904,Knoxville Sevier Yard,pick up,Radford
NS,126-##,2904,Knoxville Sevier Yard,pick up,Roanoke
NS,126-##,2904,Knoxville Sevier Yard,pick up,Greensboro
NS,126-##,1320,Radford,set out,Radford
NS,126-##,1320,Radford,pick up,Roanoke
NS,154-##,1929,Doraville Yard,set out,Doraville
NS,154-##,1929,Doraville Yard,set out,Pick up Linwood
NS,154-##,1274,Charlotte NS,set out,Charlotte
NS,179-##,3526,Sharonville,set out,Middletown
NS,179-##,1056,Danville,set out,Chattanooga
NS,179-##,1056,Danville,pick up,Birmingham
NS,143-##,1056,Danville,set out,Birmingham (179)
NS,143-##,1056,Danville,set out,Chattanooga (197)
NS,38N-##,1535,Lafayette East Yard,pick up,Bellevue
NS,38N-##,1647,Bellevue Moorman Yard,set out,Bellevue
NS,121-##,1697,Detroit Livernois Yard,set out,CSX
NS,121-##,1384,Detroit Oakwood Yard,set out,Oakwood
NS,121-##,1384,Detroit Oakwood Yard,set out,Pick Up Decatur
NS,121-##,1379,Fort Wayne East Yard,pick up,Decatur
NS,121-##,1381,Roanoke GM Yard,pick up,ALS Gateway Auto
NS,121-##,1887,Decatur NS Yard,set out,Decatur
NS,18W-##,1386,Portsmouth,set out,Crewe (18M)
NS,18W-##,1386,Portsmouth,pick up,Roanoke
NS,18W-##,1386,Portsmouth,pick up,Shenandoah
NS,18W-##,1173,Roanoke,set out,Roanoke
NS,18W-##,1173,Roanoke,set out,Shenandoah (12Z)
NS,19W-##,1145,Walkertown,pick up,Bellevue
NS,19W-##,1145,Walkertown,pick up,Roanoke IN Auto
NS,19W-##,1173,Roanoke,set out,Raonoke
NS,19W-##,1173,Roanoke,pick up,Portsmouth
NS,19W-##,1386,Portsmouth,set out,Portsmouth
NS,19W-##,1386,Portsmouth,pick up,Bellevue
NS,19W-##,1386,Portsmouth,pick up,Columbus
NS,19W-##,1453,Columbus Watkins Yard,set out,Columbus
NS,18N-##,1064,Allentown,set out,Oak Island
NS,31M-##,1500,Elkhart Yard,set out,Elkhart
NS,181-##,1379,Fort Wayne East Yard,set out,Roanoke
NS,181-##,1379,Fort Wayne East Yard,set out,Fort Wayne
NS,181-##,1205,Voltz,set out,Voltz Auto
NS,112-##,1276,Wentzville,pick up,BNSF Manifest
NS,112-##,1276,Wentzville,pick up,BNSF Autos
NS,112-##,1276,Wentzville,pick up,Set Out Wentzville
NS,148-##,1205,Voltz,pick up,Decatur
NS,148-##,1205,Voltz,pick up,Conway
NS,148-##,1205,Voltz,pick up,Elkhart
NS,148-##,1205,Voltz,pick up,Bellevue
NS,148-##,1887,Decatur NS Yard,set out,Decatur
NS,148-##,1887,Decatur NS Yard,set out,Elkhart
NS,148-##,1887,Decatur NS Yard,pick up,Conway
NS,148-##,1887,Decatur NS Yard,pick up,Bellevue
NS,110-##,1277,St. Louis Luther Yard,pick up,UP Manifest
NS,19M-##,1298,Lynchburg,set out,Roanoke
NS,19M-##,1298,Lynchburg,set out,Linwood
NS,19M-##,1298,Lynchburg,set out,Lynchburg
NS,19M-##,1298,Lynchburg,set out,Chattanooga
NS,19M-##,1298,Lynchburg,set out,Chattanooga Tyner Autos
NS,19M-##,1298,Lynchburg,set out,Pick Up Portsmouth
NS,19M-##,1386,Portsmouth,set out,Portsmouth
NS,19M-##,1386,Portsmouth,set out,Bellevue
NS,19M-##,1386,Portsmouth,pick up,Elkhart
NS,125-##,1205,Voltz,pick up,Louisville
NS,125-##,1276,Wentzville,set out,Wentzville Autos
NS,125-##,1276,Wentzville,set out,Pick Up St Louis
NS,125-##,1277,St. Louis Luther Yard,set out,St Louis
NS,125-##,1277,St. Louis Luther Yard,set out,Chattanooga
NS,125-##,1277,St. Louis Luther Yard,pick up,Louisville
NS,125-##,1277,St. Louis Luther Yard,pick up,Shelbyville
NS,176-##,1113,Detroit Warren,set out,Detroit Warren
NS,120-##,1205,Voltz,pick up,Eastbound CN Auto
NS,120-##,1887,Decatur NS Yard,set out,Decatur Manifest
NS,120-##,1887,Decatur NS Yard,set out,Lafayette Auto
NS,120-##,1887,Decatur NS Yard,pick up,Detroit
NS,120-##,1381,Roanoke GM Yard,pick up,Eastbound CN Auto
NS,189-##,1132,Georgetown Delaplain Yard,set out,Louisville
NS,189-##,1056,Danville,set out,Chattanooga (167)
NS,188-##,1056,Danville,pick up,Detroit
NS,188-##,1056,Danville,pick up,Detroit CN
NS,188-##,1132,Georgetown Delaplain Yard,pick up,Detroit Manifest
NS,188-##,1380,Fort Wayne Piqua Yard,pick up,Detroit
NS,395-##,1912,Macon Brosnan Yard,set out,Augusta
NS,395-##,1912,Macon Brosnan Yard,set out,Macon
NS,395-##,1912,Macon Brosnan Yard,set out,and Greer Empty Auto
NS,19W-##,1145,Walkertown,pick up,Bellevue
NS,19W-##,1145,Walkertown,pick up,Roanoke IN Auto
NS,19W-##,1173,Roanoke,set out,Raonoke
NS,19W-##,1173,Roanoke,pick up,Portsmouth
NS,19W-##,1386,Portsmouth,set out,Portsmouth
NS,189-##,1132,Georgetown Delaplain Yard,set out,Louisville
NS,189-##,1808,Emory Gap,set out,Chattanooga
NS,110-##,1277,St. Louis Luther Yard,set out,St Louis Auto
NS,110-##,1277,St. Louis Luther Yard,pick up,UP KC
NS,112-##,1276,Wentzville,set out,Wentzville
NS,125-##,1277,St. Louis Luther Yard,set out,St Louis
NS,125-##,1277,St. Louis Luther Yard,set out,Chattanooga
NS,125-##,1277,St. Louis Luther Yard,pick up,Louisville
NS,121-##,1697,Detroit Livernois Yard,set out,CSX
NS,121-##,1384,Detroit Oakwood Yard,set out,Oakwood
NS,121-##,1384,Detroit Oakwood Yard,set out,Pick Up Decatur
NS,121-##,1379,Fort Wayne East Yard,pick up,Decatur
NS,121-##,1381,Roanoke GM Yard,pick up,ALS Gateway Auto
NS,120-##,1205,Voltz,pick up,Eastbound CN Auto
NS,120-##,1887,Decatur NS Yard,set out,Decatur
NS,120-##,1887,Decatur NS Yard,set out,Elkhart
NS,120-##,1887,Decatur NS Yard,set out,Empty Roanoke Auto
NS,120-##,1887,Decatur NS Yard,pick up,Detroit
NS,120-##,1381,Roanoke GM Yard,pick up,Eastbound CN Auto
NS,148-##,1205,Voltz,pick up,Bellevue
NS,148-##,1887,Decatur NS Yard,pick up,Bellevue
NS,110-##,1277,St. Louis Luther Yard,set out,St Louis Auto
NS,110-##,1277,St. Louis Luther Yard,pick up,UP KC
NS,112-##,1276,Wentzville,set out,Wentzville
NS,112-##,1552,Mexico NS,set out,Mexico
NS,112-##,3393,Moberly,set out,Moberly
NS,125-##,3393,Moberly,set out,Moberly
NS,125-##,1552,Mexico NS,pick up,St Louis
